external_id,rating,content,text_indobert,text_indobert_slang,initial_sentiment,final_sentiment,true_label,predicted_label,prob_negative,prob_neutral,prob_positive,confidence
48592079-7e06-4b62-a50f-c83380e3161f,3,Ok,Ok,oke,Neutral,Neutral,Neutral,Positive,0.06055083,0.46894753,0.47050166,0.47050166
98350c8b-7dd8-4ade-816f-be410a83793d,3,Sayangnya gk bsa dnger musik secara offline,Sayangnya gk bsa dnger musik secara offline,Sayangnya tidak bisa mendengar musik secara offline,Neutral,Neutral,Neutral,Negative,0.76382047,0.121299975,0.11487956,0.76382047
d406de90-1190-4765-b51b-6550ca352132,4,"Selebihnya bagus, tapi premium lu kacau banget. Beli paket seminggu buat dengerin playlist malah yang diputer gak sesuai lagu di playlistnya. Apa harus upgrade ke premium bulanan biar gak kaya gitu? Dasar kapitalis!","Selebihnya bagus, tapi premium lu kacau banget. Beli paket seminggu buat dengerin playlist malah yang diputer gak sesuai lagu di playlistnya. Apa harus upgrade ke premium bulanan biar gak kaya gitu? Dasar kapitalis!","Selebihnya bagus, tetapi premium kamu kacau banget. membeli paket seminggu buat mendengar playlist malahan yang diputar tidak sesuai lagu di playlistnya. Apa harus tingkatkan ke premium bulanan biar tidak kaya gitu? Dasar kapitalis!",Positive,Positive,Positive,Negative,0.7592582,0.13297209,0.10776973,0.7592582
85a92c1b-1da7-4ddc-8081-270df73a02b6,5,menghilangan kegabutan 😁,menghilangan kegabutan 😁,menghilangan kegabutan 😁,Positive,Positive,Positive,Neutral,0.2364224,0.4706996,0.2928779,0.4706996
aeb956df-b53e-400d-b86b-08f78ac4aa1c,2,"Bagus sihh ,tpi sering ada iklan ,dan jga di playlist ,lagu ny gk bisa di geser/di ganti ,dan jga gk bisa milih² lagu,, Tolong Spotify nya di ubah ke Spotify yg lama aja... Ini malah harus premium.. tolong y adminny... Terimakasih 🙏","Bagus sihh ,tpi sering ada iklan ,dan jga di playlist ,lagu ny gk bisa di geser/di ganti ,dan jga gk bisa milih2 lagu,, Tolong Spotify nya di ubah ke Spotify yg lama aja... Ini malah harus premium.. tolong y adminny... Terimakasih 🙏","Bagus sih ,tapi sering ada iklan ,dan jga di playlist ,lagu ny tidak bisa di geser/di ganti ,dan jga tidak bisa milih2 lagu,, Tolong Spotify nya di ubah ke Spotify yang lama saja... Ini malahan harus premium.. tolong y adminny... Terimakasih 🙏",Negative,Negative,Negative,Neutral,0.092106506,0.79999334,0.10790009,0.79999334
d2f57b7b-6394-4276-bdf3-6ce8cedd2c7d,3,hanya satu iklannya jgn terlalu lama juga jgn terlalu banyak iklan,hanya satu iklannya jgn terlalu lama juga jgn terlalu banyak iklan,hanya satu iklannya jangan terlalu lama juga jangan terlalu banyak iklan,Neutral,Negative,Negative,Positive,0.04849939,0.025389602,0.92611104,0.92611104
2e9eec12-3830-43bd-a62e-83172110a49a,3,BAGUSS,BAGUSS,bagus,Neutral,Neutral,Neutral,Positive,0.03597732,0.20682825,0.7571945,0.7571945
26b8492e-f1ac-4ebe-b050-e22844be637d,3,"Untuk lagu sudah cukup lengkap, tapi memang banyak iklan yang sering muncul sehingga kadang mengganggu kenyamanan para pengguna spotify. Semoga ada tindak lanjut supaya para pengguna kembali nyaman ketika menggunakan aplikasi ini, sekian dan terima kasih.","Untuk lagu sudah cukup lengkap, tapi memang banyak iklan yang sering muncul sehingga kadang mengganggu kenyamanan para pengguna spotify. Semoga ada tindak lanjut supaya para pengguna kembali nyaman ketika menggunakan aplikasi ini, sekian dan terima kasih.","Untuk lagu sudah cukup lengkap, tetapi memang banyak iklan yang sering muncul sehingga kadang mengganggu kenyamanan para pengguna spotify. Semoga ada tindak lanjut supaya para pengguna kembali nyaman ketika menggunakan aplikasi ini, sekian dan terima memberi.",Neutral,Neutral,Neutral,Positive,0.03739698,0.46017343,0.5024296,0.5024296
5f06e186-c16e-4977-ac58-6bc54d3b278a,2,suka ke skip sendiri lagunya 😥 trs pas diplay lagi jadi ngulang dr awal huhuu kenapa jadi gini,suka ke skip sendiri lagunya 😥 trs pas diplay lagi jadi ngulang dr awal huhuu kenapa jadi gini,suka ke lewati sendiri lagunya 😥 terus pas diplay lagi jadi ngulang dari awal sedih kenapa jadi gini,Negative,Negative,Negative,Positive,0.16027133,0.0073025753,0.8324261,0.8324261
9a50a86e-f757-4657-8d61-859a33d489d5,3,Karena banyak lagu yg sy senangi tuk mengenang masa masa remaja,Karena banyak lagu yg sy senangi tuk mengenang masa masa remaja,Karena banyak lagu yang saya senangi untuk mengenang masa masa remaja,Neutral,Neutral,Neutral,Positive,0.021638133,0.15556814,0.8227938,0.8227938
fb57b410-abde-4458-86ad-d8274d77fbf1,4,banyak iklan,banyak iklan,banyak iklan,Positive,Positive,Positive,Negative,0.86849797,0.0014887352,0.13001339,0.86849797
d9c5607c-6f48-4a26-a642-dc2e2f07ce93,4,"Aplikasi nya bagus. Tetapi pada saat saya memutar lagu di playlist, lagu nya tidak sesuai dengan yang saya inginkan. Mungkin ini karna saya belum update.. tolong di tingkat kan lagi untuk kenyamana pengguna","Aplikasi nya bagus. Tetapi pada saat saya memutar lagu di playlist, lagu nya tidak sesuai dengan yang saya inginkan. Mungkin ini karna saya belum update.. tolong di tingkat kan lagi untuk kenyamana pengguna","Aplikasi nya bagus. Tetapi pada saat saya memutar lagu di playlist, lagu nya tidak sesuai dengan yang saya inginkan. Mungkin ini karena saya belum terbaru.. tolong di tingkat kan lagi untuk kenyamana pengguna",Positive,Positive,Positive,Neutral,0.18586719,0.5286721,0.28546068,0.5286721
5d068647-3892-4a63-95c0-ed5f19e663c4,2,Lirik aja harus bayar,Lirik aja harus bayar,Lirik saja harus membayar,Negative,Negative,Negative,Neutral,0.37876418,0.5830436,0.038192194,0.5830436
329af223-349d-435b-a42e-1e92718bc641,3,"sering lemot , tapi nggak apa apa .. suka sama lagu lagunya ..","sering lemot , tapi nggak apa apa .. suka sama lagu lagunya ..","sering lambat , tetapi tidak apa apa .. suka sama lagu lagunya ..",Neutral,Negative,Negative,Positive,0.08707832,0.25514156,0.6577801,0.6577801
e56699cb-5e1c-46a9-b6f1-d834ff7ed083,4,Lagu nya lengkap ya ciptaan nya siapa yg buat Lengkap lagi lagunya Oh kalian bahas apa aku bahasa ind,Lagu nya lengkap ya ciptaan nya siapa yg buat Lengkap lagi lagunya Oh kalian bahas apa aku bahasa ind,Lagu nya lengkap ya ciptaan nya siapa yang buat Lengkap lagi lagunya Oh kalian bahas apa saya bahasa ind,Positive,Positive,Positive,Neutral,0.1714931,0.7632841,0.065222874,0.7632841
7a5cd7d0-957b-4d83-b693-7a494d46015a,1,Sulit sekali meminta kode lewat nomor telpon,Sulit sekali meminta kode lewat nomor telpon,Sulit sekali meminta kode lewati nomor telpon,Negative,Negative,Negative,Neutral,0.38576996,0.5881366,0.02609347,0.5881366
9dda5877-37e3-498b-9231-f0db5bec864f,3,cuma kalo gak ada jangan gak bisa diputar,cuma kalo gak ada jangan gak bisa diputar,cuma kalau tidak ada jangan tidak bisa diputar,Neutral,Negative,Negative,Positive,0.11788438,0.4069062,0.47520944,0.47520944
6f72a7d0-197e-4e14-a2fb-0c8284955538,1,Liriknya ada tapi tidak terlihat(invisible),Liriknya ada tapi tidak terlihat(invisible),Liriknya ada tetapi tidak terlihat(invisible),Negative,Negative,Negative,Positive,0.2548045,0.25718257,0.48801297,0.48801297
23982fe5-1656-4cc3-8ad4-388f3465c050,1,aplikasi pemutar musik paling 👎👎👎,aplikasi pemutar musik paling 👎👎👎,aplikasi pemutar musik paling 👎👎👎,Negative,Negative,Negative,Positive,0.012991546,0.004999811,0.9820086,0.9820086
f562fd7c-d5ce-4fd4-b52f-915647b08458,2,saya Sudah mendownload apl ini dan di playstore tertulis sedang menginstal dan setelah itu saya lihat diberanda saya tidak muncul dan saya cek di playstore apl malah tidak terdownload. tolong di perbaiki🙏🙏,saya Sudah mendownload apl ini dan di playstore tertulis sedang menginstal dan setelah itu saya lihat diberanda saya tidak muncul dan saya cek di playstore apl malah tidak terdownload. tolong di perbaiki🙏🙏,saya Sudah mendownload aplikasi ini dan di google play store tertulis sedang menginstal dan setelah itu saya melihat diberanda saya tidak muncul dan saya memeriksa di google play store aplikasi malahan tidak terdownload. tolong di perbaiki🙏🙏,Negative,Negative,Negative,Neutral,0.18952323,0.7976731,0.012803638,0.7976731
03384d02-ee5a-42c4-b63f-7f1aea315d81,4,"terkadang iklan terlalu banyak, dan pls jangan paksa aku untuk beli premium, aku gamau membantu ekonomi barcelona.","terkadang iklan terlalu banyak, dan pls jangan paksa aku untuk beli premium, aku gamau membantu ekonomi barcelona.","terkadang iklan terlalu banyak, dan mohon jangan paksa saya untuk membeli premium, saya gamau membantu ekonomi barcelona.",Positive,Positive,Positive,Negative,0.697336,0.005793614,0.29687038,0.697336
81778e00-c72c-4e87-ac28-e5f5f089cc7f,4,jangan rekomendasi lagu yang gk jelas bujang kali,jangan rekomendasi lagu yang gk jelas bujang kali,jangan rekomendasi lagu yang tidak jelas bujang kali,Positive,Positive,Positive,Negative,0.8831458,0.08362413,0.03323016,0.8831458
7605caf1-c1de-4965-bc27-710767a5a456,5,Siipp deh,Siipp deh,Siipp sudah,Positive,Positive,Positive,Neutral,0.10285966,0.7152843,0.18185599,0.7152843
a19a0120-daaf-4bce-a8ee-e6f06453c19f,3,Cukup bgus,Cukup bgus,Cukup bagus,Neutral,Neutral,Neutral,Positive,0.1612903,0.11364474,0.72506493,0.72506493
1d3e14a4-d936-4376-88e8-3e06d03398ec,3,Iklan nya bikin ribet!,Iklan nya bikin ribet!,Iklan nya bikin rumit!,Neutral,Negative,Negative,Neutral,0.45202887,0.51191056,0.03606053,0.51191056
608ebb7c-59a8-4eaf-85fb-cc32e86288b1,3,Pliss iklan horor nya ilangin😭,Pliss iklan horor nya ilangin😭,mohon iklan horor nya ilangin😭,Neutral,Negative,Negative,Positive,0.3043043,0.030062854,0.66563284,0.66563284
8edfcdf5-ca65-4e0e-8350-cfd4973a329b,3,👍🏼,👍🏼,👍🏼,Neutral,Neutral,Neutral,Positive,0.15136658,0.4167747,0.4318587,0.4318587
2f4c2724-341d-4ef2-bc01-ae81c247c4f8,3,nice,nice,bagus,Neutral,Neutral,Neutral,Positive,0.035977323,0.20682824,0.7571944,0.7571944
e83f479f-6c00-469a-9acf-208f05a6b34f,3,"Liriknya gk muncul, padahal jaringan lancar😕","Liriknya gk muncul, padahal jaringan lancar😕","Liriknya tidak muncul, padahal jaringan lancar😕",Neutral,Positive,Positive,Negative,0.4878979,0.45138067,0.06072147,0.4878979
7a73edf5-a0fa-41b1-945e-b904284403de,3,Mantapp,Mantapp,mantap,Neutral,Neutral,Neutral,Positive,0.022859173,0.03869628,0.9384445,0.9384445
e9eda9ef-cf53-4aee-9f1c-42e492fc3166,2,cba dulu,cba dulu,cba dulu,Negative,Negative,Negative,Neutral,0.04051825,0.95150995,0.007971755,0.95150995
8f990f9f-4cac-40c1-a880-e299b05cffa1,4,Spotify mmk kntl,Spotify mmk kntl,Spotify mmk kntl,Positive,Positive,Positive,Neutral,0.34111652,0.5829258,0.07595765,0.5829258
5a1705ef-91c9-46e5-a222-d5e0ac0ddde7,3,Hay sao mà lại có thể nói rõ là có thật không thể tin 🤨🤨🤔😡,Hay sao mà lại có thể nói rõ là có thật không thể tin 🤨🤨🤔😡,Hay sao mà lại có thể nói rõ là có thật không thể tin 🤨🤨🤔😡,Neutral,Neutral,Neutral,Negative,0.3653397,0.30428275,0.33037755,0.3653397
a76ee1fb-6ea0-43df-9e03-b590a3153e8e,2,Lagu berhenti sendiri saat sedang diluar aplikasi dan malah mengulang lagu dari awal atau lagu yang sebelumnya,Lagu berhenti sendiri saat sedang diluar aplikasi dan malah mengulang lagu dari awal atau lagu yang sebelumnya,Lagu berhenti sendiri saat sedang diluar aplikasi dan malahan mengulang lagu dari awal atau lagu yang sebelumnya,Negative,Negative,Negative,Neutral,0.34974974,0.6244854,0.025764955,0.6244854
3b7e152c-2419-4444-aea1-ef2ad5d9f5df,3,sesuai keinginan saya utk mendengarkan lagu lagu saat perjalanan berkendaraan bersama Sportify Music,sesuai keinginan saya utk mendengarkan lagu lagu saat perjalanan berkendaraan bersama Sportify Music,sesuai keinginan saya untuk mendengarkan lagu lagu saat perjalanan berkendaraan bersama Sportify musik,Neutral,Neutral,Neutral,Positive,0.0047106734,0.0059272423,0.98936206,0.98936206
109f8950-52a7-4ed4-941c-914ec12ca874,4,iklanya banyak bet jir,iklanya banyak bet jir,iklanya banyak setuju jir,Positive,Positive,Positive,Negative,0.4588388,0.37447175,0.16668956,0.4588388
fbf537d0-a2e5-4b37-830e-9c40028da480,3,Bgus 👍🏻,Bgus 👍🏻,bagus 👍🏻,Neutral,Neutral,Neutral,Positive,0.03751552,0.17220667,0.79027784,0.79027784
cd7341ac-2ed7-404f-9c57-9e2397ebf9e9,5,tingkat kan lagi,tingkat kan lagi,tingkat kan lagi,Positive,Positive,Positive,Neutral,0.11974528,0.57134646,0.30890822,0.57134646
2728cf82-e601-4cb4-9588-ade3056b0159,3,"Dasar aplikasi maruk premium, semua aja di premiumin","Dasar aplikasi maruk premium, semua aja di premiumin","Dasar aplikasi maruk premium, semua saja di premiumin",Neutral,Neutral,Neutral,Negative,0.9752235,0.018166801,0.00660966,0.9752235
f92cca37-a981-4e39-bbcf-6a58ee4ea155,4,"sebenernya bagus bagus aja, lagu nya juga lengkap, tapi iklan nya muncul setiap 1 atau 2 lagu. Kalo iklan nya bentar sih gapapa, ini mah lama bet jir lah","sebenernya bagus bagus aja, lagu nya juga lengkap, tapi iklan nya muncul setiap 1 atau 2 lagu. Kalo iklan nya bentar sih gapapa, ini mah lama bet jir lah","sebenernya bagus bagus saja, lagu nya juga lengkap, tetapi iklan nya muncul setiap 1 atau 2 lagu. kalau iklan nya sebentar sih tidak apa-apa, ini mah lama setuju jir lah",Positive,Positive,Positive,Neutral,0.1297331,0.6123513,0.2579157,0.6123513
7ad94d2a-7720-4c2b-92d0-daa9a9a92b20,3,Klo Bagus Saya Tambah Bintang Lgg,Klo Bagus Saya Tambah Bintang Lgg,kalau Bagus Saya semakin Bintang Lgg,Neutral,Positive,Positive,Negative,0.52175754,0.2957771,0.18246534,0.52175754
0c1bc02e-d7eb-4154-ae39-c9db32a472cb,2,🤥😐♧,🤥😐♧,🤥😐♧,Negative,Negative,Negative,Positive,0.1513666,0.41677466,0.43185872,0.43185872
a8afe8d2-c17a-4e66-8c12-c1a43e2369df,3,Aduh ni apk meresahkan,Aduh ni apk meresahkan,Aduh ni aplikasi meresahkan,Neutral,Neutral,Neutral,Negative,0.9735457,0.016696775,0.0097575085,0.9735457
47f3e6be-6978-43bb-a48d-0fa667f692d7,5,versi premium nya turunin harga dong,versi premium nya turunin harga dong,versi premium nya turunin harga dong,Positive,Positive,Positive,Neutral,0.02713168,0.7954414,0.17742689,0.7954414
fa6208a5-8770-4cf4-91a8-6d54140dd202,3,😎🤔🤔😐,😎🤔🤔😐,😎🤔🤔😐,Neutral,Neutral,Neutral,Positive,0.1513666,0.41677466,0.43185872,0.43185872
d90f0953-8de2-4f48-b7bf-2e327879a32c,2,"aplikasi yang sangat bagus,terutama saat lagi sedih maupun lagi senang.menurut saya tidak ada aplikasi lagu yg bagus selain spotify","aplikasi yang sangat bagus,terutama saat lagi sedih maupun lagi senang.menurut saya tidak ada aplikasi lagu yg bagus selain spotify","aplikasi yang sangat bagus,terutama saat lagi sedih atau lagi senang.menurut saya tidak ada aplikasi lagu yang bagus selain spotify",Negative,Negative,Negative,Positive,0.011684736,0.0035290385,0.9847862,0.9847862
2edbbac1-24fe-4daf-b100-424a3b046bba,3,"Saran buat Spotify klo bisa adain fitur Karaoke juga, biar gak kalah saing dri yang sebelah. Tpi tetp kualitas dn bug nya jangan lupa diperbaiki lagi.","Saran buat Spotify klo bisa adain fitur Karaoke juga, biar gak kalah saing dri yang sebelah. Tpi tetp kualitas dn bug nya jangan lupa diperbaiki lagi.","Saran buat Spotify kalau bisa adain fitur Karaoke juga, biar tidak kalah saing dari yang sebelah. tapi tetp kualitas dn bug nya jangan lupa diperbaiki lagi.",Neutral,Negative,Negative,Positive,0.11155572,0.2381917,0.6502526,0.6502526
85e13a0d-c326-41f8-b005-9f378ebcf85e,1,aplikasi guna,aplikasi guna,aplikasi guna,Negative,Negative,Negative,Positive,0.19483478,0.17870241,0.6264628,0.6264628
e76942a4-2ff5-4726-9ca0-8755d0505c8e,3,Suka mati sendiri seblum lagunya selesai,Suka mati sendiri seblum lagunya selesai,Suka mati sendiri seblum lagunya selesai,Neutral,Positive,Positive,Neutral,0.14046803,0.82928014,0.030251876,0.82928014
80956f9c-4839-4d43-bc08-151311cca00d,3,Mantab,Mantab,mantap,Neutral,Neutral,Neutral,Positive,0.022859173,0.03869628,0.9384445,0.9384445
592bef17-3eb4-4db0-9505-de9a82b92b40,3,klo g ada premium premiuman pasti saya kasi bintang 6,klo g ada premium premiuman pasti saya kasi bintang 6,kalau tidak ada premium premiuman pasti saya kasi bintang 6,Neutral,Neutral,Neutral,Positive,0.022073874,0.35767916,0.62024695,0.62024695
9fcc95f1-0520-411f-a500-3c0b52c41caa,3,Baik,Baik,Baik,Neutral,Neutral,Neutral,Positive,0.15136658,0.4167747,0.4318587,0.4318587
57e14c13-3ee8-4306-b90a-e28bc0f8739c,3,Ok,Ok,oke,Neutral,Neutral,Neutral,Positive,0.06055083,0.46894747,0.47050166,0.47050166
7f1029db-3325-475d-b2bf-ac0257bc1bb4,4,"Sejauh ini baik tapi masih ada kekurangan, coba spotify dibuat simple seperti resso , insyaallah akan lebih baik lagi , mudah mudahan fast respon bukan low respon","Sejauh ini baik tapi masih ada kekurangan, coba spotify dibuat simple seperti resso , insyaallah akan lebih baik lagi , mudah mudahan fast respon bukan low respon","Sejauh ini baik tetapi masih ada kekurangan, mencoba spotify dibuat sederhana seperti resso , insyaallah akan lebih baik lagi , mudah mudahan cepat tanggapan bukan low tanggapan",Positive,Positive,Positive,Neutral,0.16965708,0.43141675,0.3989261,0.43141675
3d10ba3a-2099-461c-aeb7-af8bd8dd4597,3,"Awalnya fine² aja, tapi makin lama waktu nekan lagu keluar tanda play, waktu ditekan malah keluar lagu lain. Kecewa dgn Spotify","Awalnya fine2 aja, tapi makin lama waktu nekan lagu keluar tanda play, waktu ditekan malah keluar lagu lain. Kecewa dgn Spotify","Awalnya fine2 saja, tetapi semakin lama waktu nekan lagu keluar tanda play, waktu ditekan malahan keluar lagu lain. Kecewa dengan Spotify",Neutral,Negative,Negative,Neutral,0.20862547,0.7605756,0.030798994,0.7605756
c26c9deb-e713-4bfe-9acc-6f97e5aee1f2,4,kalo kata aku kurang semenjak di update jadi ngga bisa milih mau lagu yang mana,kalo kata aku kurang semenjak di update jadi ngga bisa milih mau lagu yang mana,kalau kata saya kurang semenjak di terbaru jadi tidak bisa milih ingin lagu yang dimana,Positive,Positive,Positive,Negative,0.47490308,0.43409842,0.0909985,0.47490308
0ccc5411-d5f4-4c21-b56e-f48d741eb34e,4,lumayan bagus,lumayan bagus,cukup baik,Positive,Positive,Positive,Neutral,0.042659562,0.7907734,0.16656703,0.7907734
bf743990-1814-437f-bd50-2745aeb21b91,3,Baik☆,Baik☆,Baik☆,Neutral,Neutral,Neutral,Positive,0.15136658,0.4167747,0.4318587,0.4318587
5dbc89e7-63e8-47fe-9c25-b51a6c78e718,3,Maaf spotify saya kok eror ya saya coba dengerin lagu tapi yang muncul lagu lain maka dari itu saya beri bintang 3 saja🙏,Maaf spotify saya kok eror ya saya coba dengerin lagu tapi yang muncul lagu lain maka dari itu saya beri bintang 3 saja🙏,Maaf spotify saya kok error ya saya mencoba mendengarkan lagu tetapi yang muncul lagu lain maka dari itu saya beri bintang 3 saja🙏,Neutral,Neutral,Neutral,Negative,0.5499109,0.40593097,0.044158168,0.5499109
49ad4569-702a-4b5f-bbfd-519a7aa2ab97,1,Nyanyi berirama slowrock is very menyenangkan.,Nyanyi berirama slowrock is very menyenangkan.,Nyanyi berirama slowrock is very menyenangkan.,Negative,Negative,Negative,Positive,0.03610655,0.3381062,0.62578726,0.62578726
2e5522c7-3d9d-4cb0-b484-d852ede01e52,4,Musik untuk santai,Musik untuk santai,Musik untuk santai,Positive,Positive,Positive,Neutral,0.08142105,0.705522,0.21305689,0.705522
ced16c40-7ee3-47e9-9b6f-d2ebb56d6e2e,2,Bagusan spotify lama,Bagusan spotify lama,Bagusan spotify lama,Negative,Negative,Negative,Neutral,0.41378903,0.5239187,0.062292296,0.5239187
44cbc266-ff03-405d-ad50-f87e2f0ab908,3,Lebih gampang mencari lagu favorit,Lebih gampang mencari lagu favorit,Lebih mudah mencari lagu favorit,Neutral,Neutral,Neutral,Positive,0.07254445,0.097642064,0.8298135,0.8298135
f6e30b2f-fd42-4afc-8b27-32bd6b099bdf,1,coba lagi mulu,coba lagi mulu,mencoba lagi mulu,Negative,Negative,Negative,Neutral,0.044290837,0.9469706,0.008738648,0.9469706
63481a81-0e93-41fa-8d20-8552adaa5087,3,"Kenapa saya tidak bisa login ya , padahal jaringan stabil ?","Kenapa saya tidak bisa login ya , padahal jaringan stabil ?","Kenapa saya tidak bisa login ya , padahal jaringan stabil ?",Neutral,Neutral,Neutral,Negative,0.4529825,0.44714966,0.09986788,0.4529825
854d6d97-e8da-49e1-9c82-5dd5ebe0f79e,2,Ribet ah padahal dulu nggak...,Ribet ah padahal dulu nggak...,rumit ah padahal dulu tidak...,Negative,Negative,Negative,Neutral,0.1886253,0.78981364,0.021561056,0.78981364
e35bbaaa-2a37-4460-a358-861352e4c2f7,2,Aku mau coba dulu ya,Aku mau coba dulu ya,saya ingin mencoba dulu ya,Negative,Negative,Negative,Neutral,0.04958245,0.93919533,0.011222309,0.93919533
4319da07-b78f-4715-83e8-68ae1001fc56,2,Dibatasi beberapa bulan doang,Dibatasi beberapa bulan doang,Dibatasi beberapa bulan saja,Negative,Negative,Negative,Neutral,0.32913354,0.48586664,0.18499985,0.48586664
ff89e004-04ed-4226-93a0-4f537ce3a6a0,3,"Mau beli Paket Premium, tapi klau ingn murah, Mesti bayar pakek Kartu ATM/Kredit. klau Virtual accont tdk apa, lah ini mesti di masukn Pula Nomer Kartu dan bulan serta tahun masa berlaku kartu. klau udh kayak gni, jadi Ragu dan takut.. krna bnyak ATM d bobol karn berhsil mencetak Nomer 15digit kartu. pernh ada kejadian. jadi males klw udh bayar mesti kayak bgtu.","Mau beli Paket Premium, tapi klau ingn murah, Mesti bayar pakek Kartu ATM/Kredit. klau Virtual accont tdk apa, lah ini mesti di masukn Pula Nomer Kartu dan bulan serta tahun masa berlaku kartu. klau udh kayak gni, jadi Ragu dan takut.. krna bnyak ATM d bobol karn berhsil mencetak Nomer 15digit kartu. pernh ada kejadian. jadi males klw udh bayar mesti kayak bgtu.","ingin membeli Paket Premium, tetapi klau ingn murah, Mesti membayar pakek Kartu saat ini/Kredit. klau Virtual accont tidak apa, lah ini mesti di masukn Pula Nomer Kartu dan bulan dan tahun masa berlaku kartu. klau sudah seperti gni, jadi Ragu dan takut.. karena banyak saat ini d bobol karn berhsil mencetak Nomer 15digit kartu. pernh ada kejadian. jadi malas klw sudah membayar mesti seperti bgtu.",Neutral,Neutral,Neutral,Negative,0.76810604,0.19129358,0.040600345,0.76810604
428bcbcf-bd05-4b03-846f-f2ba4ede837b,2,"Kenapa liriknya ngak muncul sih, padahal UI 6.0 😒😡","Kenapa liriknya ngak muncul sih, padahal UI 6.0 😒😡","Kenapa liriknya tidak muncul sih, padahal antarmuka 6.0 😒😡",Negative,Negative,Negative,Neutral,0.44685894,0.48443085,0.068710245,0.48443085
6854d143-d845-41c7-8075-10837bb0e787,3,Sipp,Sipp,Sipp,Neutral,Neutral,Neutral,Positive,0.15136659,0.4167747,0.4318587,0.4318587
4797c964-b547-4ed7-a153-91bdb5ecba7e,1,kurang duit,kurang duit,kurang duit,Negative,Negative,Negative,Neutral,0.3927073,0.5046268,0.10266593,0.5046268
5554a15b-c153-40f3-9445-742adfcfb1ed,4,Mantap mksi,Mantap mksi,Mantap mksi,Positive,Positive,Positive,Negative,0.85836834,0.105890274,0.035741396,0.85836834
274af2a0-eb65-41d0-84a1-17f893e92d5a,5,Bagus kumplit baru tau aplikasi nya,Bagus kumplit baru tau aplikasi nya,Bagus kumplit baru tau aplikasi nya,Positive,Positive,Positive,Neutral,0.037777077,0.9432712,0.018951809,0.9432712
b74988da-96bb-496a-a64a-92535e87547e,1,too much ads every one song,too much ads every one song,juga much iklan every one lagu,Negative,Negative,Negative,Neutral,0.31484917,0.54997337,0.13517748,0.54997337
02d9379b-cc0c-48dd-99ca-474f3b3c964e,4,Goddd apk,Goddd apk,Goddd aplikasi,Positive,Positive,Positive,Negative,0.5973161,0.16895725,0.23372665,0.5973161
76ba2924-8ca5-41be-bcef-0f5a5c60c5a1,2,Keren,Keren,Keren,Negative,Negative,Negative,Positive,0.15136659,0.4167747,0.4318587,0.4318587
070eee2a-88c0-4910-bb0d-110d0398c233,3,Good,Good,bagus,Neutral,Neutral,Neutral,Positive,0.035977323,0.2068282,0.7571944,0.7571944
82704630-ab4d-46e5-bbb9-fbf0948c96a1,4,Aplikasinya lumayan bagus cuma sekarang kalo mau denger offline harus Premium.,Aplikasinya lumayan bagus cuma sekarang kalo mau denger offline harus Premium.,Aplikasinya cukup baik cuma sekarang kalau ingin mendengar offline harus Premium.,Positive,Positive,Positive,Neutral,0.14460124,0.6443418,0.21105696,0.6443418
d438ed0f-38a0-4816-aa5f-31a3afc540b4,4,aplikasi nya enak buat nge-game tapi gak suka baru denger 2 lagu udah iklan :(,aplikasi nya enak buat nge-game tapi gak suka baru denger 2 lagu udah iklan :(,aplikasi nya enak buat nge-game tetapi tidak suka baru mendengar 2 lagu sudah iklan :(,Positive,Positive,Positive,Neutral,0.24903087,0.431989,0.31898013,0.431989
622f1019-e294-4a66-b762-89873fbe4feb,2,"bagus sih, but iklannya banyak banget. setiap mau dengerin lagu pasti harus iklan dulu","bagus sih, but iklannya banyak banget. setiap mau dengerin lagu pasti harus iklan dulu","bagus sih, but iklannya banyak banget. setiap ingin mendengarkan lagu pasti harus iklan dulu",Negative,Negative,Negative,Neutral,0.14876883,0.61628443,0.23494671,0.61628443
84ea6aa6-6389-4b25-a0a8-4a9f89160d83,2,lumayan daripada kamu manyun,lumayan daripada kamu manyun,cukup baik daripada kamu manyun,Negative,Negative,Negative,Neutral,0.036794238,0.90731776,0.05588804,0.90731776
6c3b83b4-42d3-4190-9abb-a2e993d43825,4,Ok kak makasih Urang mh tadi S113,Ok kak makasih Urang mh tadi S113,oke kak terima kasih Urang mh tadi S113,Positive,Positive,Positive,Neutral,0.18932052,0.62801874,0.18266071,0.62801874
1acfce7a-9f4f-4c7a-9b66-2ea55c5d0688,2,Tidak dapat dishare ke instagram stories,Tidak dapat dishare ke instagram stories,Tidak dapat dishare ke instagram cerita,Negative,Negative,Negative,Neutral,0.22127905,0.759317,0.019403988,0.759317
b68c8677-e57f-490e-aca4-0c649e5abaf2,3,"padahal lebih ringan dr joox, tp kurang sreg sama mode shuffle, nya. jadi kesannya ga leluasa milih lagu yg mau didengarkan. belum lg iklan yg kebanyakan. semoga bisa lebih baik lagi","padahal lebih ringan dr joox, tp kurang sreg sama mode shuffle, nya. jadi kesannya ga leluasa milih lagu yg mau didengarkan. belum lg iklan yg kebanyakan. semoga bisa lebih baik lagi","padahal lebih ringan dari joox, tapi kurang sreg sama mode acak, nya. jadi kesannya tidak leluasa milih lagu yang ingin didengarkan. belum lagi iklan yang kebanyakan. semoga bisa lebih baik lagi",Neutral,Neutral,Neutral,Negative,0.8507081,0.04280065,0.10649121,0.8507081
